2025-08-21 00:10,,,,
2025-08-21 00:13,,,,
2025-08-21 00:20,,,,
2025-08-21 00:47,,,0,100
2025-08-21 15:13,7458.5,633,0,0
2025-08-21 15:15,8120.5,691.5,0,0
2025-08-21 15:18,8046,684.5,0,0
2025-08-21 15:21,7514,685.5,0,0
2025-08-21 15:24,7382.5,662.5,0,0
2025-08-21 15:27,7371,650.5,0,0
2025-08-21 15:33,7574.5,659,0,0
2025-08-21 15:36,7833,690,0,0
2025-08-21 15:39,8360.5,694.5,0,0
2025-08-21 18:19,8931,740,0,0
2025-08-21 18:22,7583,631.5,0,0
2025-08-21 18:25,8510,726,0,0
